team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
SJS,2019,San Jose Sharks,all,70,0.49,0.5,0.5,254005.0,2030.9,197.18,145.64,470.68,68.8,1165.8,831.16,188.51,196.73,188.1,2098.0,785.0,1012.0,3895.0,180.0,198.0,32.0,474.0,68.0,923.0,1040.0,1918.0,2703.0,255.0,555.0,1869.0,1586.0,587.0,635.0,2147.0,542.0,194.0,62.35,66.61,68.22,69.0,55.0,56.0,3880.69,2883.0,2871.43,388.0,32.02,40.27,40.53,188.41,187.96,183.59,2103.55,205.26,150.6,477.1,69.03,1168.13,852.14,197.43,207.15,199.22,2140.0,786.0,932.0,3858.0,225.0,184.0,35.0,408.0,60.0,892.0,1157.0,1915.0,2701.0,222.0,489.0,1944.0,1394.0,578.0,674.0,2122.0,599.0,205.0,62.69,73.65,68.92,76.0,76.0,73.0,3888.26,2926.0,2951.76,332.0,33.28,36.75,36.86,201.41,202.85,198.79
DAL,2019,Dallas Stars,all,69,0.52,0.49,0.49,251736.0,2057.05,197.19,141.14,473.83,69.25,1156.07,839.73,189.96,197.29,190.03,2112.0,768.0,1029.0,3909.0,178.0,166.0,29.0,459.0,79.0,909.0,1089.0,1934.0,2702.0,239.0,510.0,2068.0,1538.0,534.0,825.0,2138.0,539.0,203.0,62.36,64.64,70.18,50.0,67.0,61.0,3894.22,2880.0,2871.44,468.0,31.2,36.98,37.06,191.13,190.89,186.41,2107.78,182.44,142.63,490.14,69.35,1211.55,875.08,174.47,183.29,175.25,2174.0,800.0,1029.0,4003.0,174.0,139.0,28.0,449.0,62.0,1020.0,1130.0,2000.0,2800.0,224.0,466.0,1925.0,1320.0,422.0,774.0,2295.0,517.0,162.0,62.34,62.69,57.42,58.0,61.0,55.0,4016.9,2974.0,2986.3,449.0,31.59,29.21,29.21,184.63,185.17,180.46
CGY,2019,Calgary Flames,all,70,0.51,0.5,0.49,256117.0,2176.76,204.68,151.48,500.52,72.71,1240.27,906.58,196.64,205.17,197.11,2210.0,884.0,1000.0,4094.0,204.0,186.0,33.0,538.0,78.0,960.0,1128.0,2006.0,2890.0,239.0,519.0,2025.0,1278.0,606.0,832.0,2343.0,554.0,197.0,68.54,67.96,68.19,75.0,68.0,61.0,4091.94,3094.0,3098.31,456.0,33.28,40.73,40.69,196.05,196.57,193.28,2239.13,197.49,151.95,516.66,73.05,1269.46,930.01,190.73,198.08,191.34,2270.0,892.0,935.0,4097.0,214.0,165.0,29.0,520.0,82.0,986.0,1195.0,2056.0,2948.0,231.0,510.0,2092.0,1154.0,600.0,808.0,2447.0,527.0,188.0,71.55,61.78,64.15,87.0,57.0,70.0,4121.4,3162.0,3175.28,471.0,33.28,32.87,33.42,195.79,196.31,191.6
ARI,2019,Arizona Coyotes,all,70,0.5,0.49,0.48,255607.0,2159.27,196.58,148.28,491.54,70.04,1189.86,893.88,190.24,197.19,190.88,2218.0,775.0,920.0,3913.0,190.0,158.0,28.0,509.0,57.0,898.0,1181.0,2028.0,2803.0,211.0,438.0,1957.0,1376.0,464.0,606.0,2273.0,525.0,195.0,64.18,65.4,66.99,66.0,59.0,65.0,3932.13,2993.0,3004.69,338.0,32.34,36.22,36.22,192.5,193.31,189.64,2268.66,197.13,156.49,518.46,74.19,1286.1,950.96,190.62,197.3,190.74,2259.0,929.0,954.0,4142.0,183.0,175.0,32.0,524.0,85.0,1012.0,1209.0,2076.0,3005.0,232.0,493.0,2022.0,1623.0,444.0,693.0,2436.0,591.0,161.0,70.22,71.05,55.86,64.0,60.0,59.0,4133.53,3188.0,3185.41,357.0,34.21,34.36,34.41,196.6,196.34,192.61
PHI,2019,Philadelphia Flyers,all,69,0.52,0.52,0.52,252334.0,2086.23,203.18,145.36,472.59,68.84,1145.75,852.13,196.35,203.84,197.0,2151.0,749.0,915.0,3815.0,225.0,172.0,35.0,462.0,64.0,852.0,1125.0,1926.0,2675.0,232.0,502.0,2149.0,1496.0,446.0,674.0,2089.0,615.0,196.0,60.88,75.43,66.86,70.0,89.0,66.0,3821.93,2900.0,2906.24,423.0,32.13,38.36,38.36,196.1,196.71,192.83,1953.75,189.1,134.48,445.74,64.02,1063.65,800.35,183.03,189.41,183.32,1970.0,732.0,840.0,3542.0,189.0,179.0,28.0,511.0,57.0,757.0,1009.0,1781.0,2513.0,240.0,515.0,1780.0,1524.0,429.0,716.0,1954.0,557.0,191.0,57.57,67.31,64.2,61.0,73.0,55.0,3546.01,2702.0,2702.58,473.0,29.62,38.73,38.73,179.67,179.84,176.99
ANA,2019,Anaheim Ducks,all,71,0.47,0.49,0.49,256861.0,2105.13,178.16,141.97,494.0,71.01,1203.49,885.62,172.23,178.33,172.36,2083.0,895.0,897.0,3875.0,181.0,145.0,29.0,477.0,74.0,895.0,1206.0,1902.0,2797.0,264.0,603.0,1971.0,1575.0,445.0,721.0,2333.0,488.0,157.0,63.98,58.42,55.76,70.0,56.0,55.0,3857.16,2978.0,2969.19,384.0,30.89,29.57,29.59,179.2,179.1,175.52,2229.24,197.24,152.88,523.66,75.95,1272.99,931.54,190.99,198.04,191.8,2253.0,905.0,932.0,4090.0,222.0,172.0,32.0,513.0,66.0,1006.0,1179.0,2031.0,2936.0,236.0,557.0,1920.0,1436.0,461.0,792.0,2443.0,543.0,172.0,70.68,66.82,59.74,81.0,77.0,64.0,4117.05,3158.0,3170.3,417.0,33.44,34.92,35.0,195.42,196.28,192.41
EDM,2019,Edmonton Oilers,all,71,0.5,0.47,0.48,258235.0,2040.47,204.05,139.85,455.14,66.14,1132.86,844.24,196.99,205.72,198.59,2091.0,755.0,903.0,3749.0,223.0,142.0,33.0,454.0,80.0,924.0,1023.0,1868.0,2623.0,221.0,483.0,1916.0,1583.0,584.0,847.0,2103.0,528.0,215.0,60.82,63.95,79.28,64.0,78.0,81.0,3782.19,2846.0,2869.68,504.0,30.68,31.52,32.5,201.97,203.31,199.27,2216.93,202.31,148.78,516.21,74.22,1246.15,905.54,193.73,202.51,193.9,2257.0,839.0,1057.0,4153.0,214.0,184.0,27.0,515.0,74.0,1015.0,1094.0,2043.0,2882.0,219.0,474.0,1999.0,1627.0,561.0,801.0,2364.0,539.0,193.0,67.64,66.16,68.51,76.0,67.0,71.0,4146.28,3096.0,3090.41,475.0,32.72,35.93,36.33,198.5,198.65,194.09
VAN,2019,Vancouver Canucks,all,69,0.49,0.49,0.49,251353.0,2102.21,197.42,143.8,476.41,69.87,1202.06,870.5,189.64,197.72,189.9,2135.0,826.0,950.0,3911.0,223.0,165.0,34.0,494.0,78.0,871.0,1130.0,1912.0,2738.0,242.0,527.0,2147.0,1351.0,471.0,569.0,2237.0,522.0,202.0,62.79,63.2,71.44,72.0,75.0,76.0,3918.71,2961.0,2963.04,357.0,31.91,39.2,39.28,189.98,190.1,186.08,2170.26,204.65,151.58,487.8,71.47,1215.07,887.01,197.25,205.44,198.0,2268.0,758.0,1083.0,4109.0,211.0,172.0,33.0,548.0,88.0,885.0,1122.0,2057.0,2815.0,259.0,559.0,1827.0,1324.0,418.0,558.0,2253.0,575.0,198.0,66.77,69.48,68.39,68.0,73.0,70.0,4107.78,3026.0,3033.38,333.0,33.46,36.87,36.8,200.73,201.65,198.07
DET,2019,Detroit Red Wings,all,71,0.42,0.46,0.46,257428.0,1904.31,168.74,129.52,431.09,61.76,1063.87,788.22,162.61,166.71,160.63,1922.0,724.0,778.0,3424.0,142.0,140.0,18.0,407.0,55.0,837.0,1065.0,1780.0,2504.0,246.0,520.0,1956.0,1577.0,310.0,838.0,1976.0,506.0,164.0,54.68,61.43,52.63,49.0,43.0,50.0,3343.67,2646.0,2596.61,443.0,28.56,30.27,30.28,166.82,164.8,161.39,2272.69,233.89,160.23,511.04,73.4,1259.57,907.25,222.26,237.66,225.86,2330.0,821.0,905.0,4056.0,265.0,181.0,52.0,489.0,73.0,1047.0,1096.0,2065.0,2886.0,234.0,503.0,1998.0,1344.0,417.0,676.0,2305.0,604.0,242.0,66.08,73.66,94.15,80.0,83.0,102.0,4165.55,3151.0,3220.2,341.0,35.56,43.85,44.77,224.28,227.69,220.97
TBL,2019,Tampa Bay Lightning,all,70,0.52,0.51,0.51,254589.0,2129.3,211.72,152.99,489.97,69.91,1208.24,864.56,203.22,214.15,205.42,2154.0,849.0,969.0,3972.0,238.0,192.0,40.0,468.0,89.0,956.0,1060.0,1916.0,2765.0,271.0,597.0,2013.0,1666.0,511.0,505.0,2176.0,619.0,208.0,66.45,74.73,70.54,73.0,96.0,69.0,4042.51,3003.0,3045.24,274.0,33.75,38.94,39.52,205.55,207.48,203.16,2061.06,194.6,144.4,469.93,67.3,1157.96,846.07,188.28,193.8,187.52,2140.0,744.0,891.0,3775.0,192.0,142.0,27.0,464.0,99.0,865.0,1122.0,1948.0,2692.0,265.0,588.0,1972.0,1524.0,514.0,550.0,2141.0,566.0,177.0,62.81,68.45,63.34,68.0,63.0,61.0,3726.94,2884.0,2858.45,316.0,31.85,27.92,28.3,197.9,197.17,193.4
CHI,2019,Chicago Blackhawks,all,70,0.48,0.49,0.48,255358.0,2122.92,200.88,149.85,481.51,69.57,1186.3,859.21,192.81,201.52,193.44,2227.0,725.0,1035.0,3987.0,208.0,153.0,31.0,507.0,81.0,929.0,1074.0,2019.0,2744.0,228.0,490.0,1960.0,1538.0,573.0,712.0,2204.0,550.0,198.0,64.4,68.12,68.37,75.0,70.0,63.0,3997.26,2952.0,2963.58,499.0,33.21,35.18,35.6,198.17,198.86,194.6,2272.77,221.5,159.68,515.45,73.85,1255.37,922.42,211.67,221.87,212.06,2459.0,693.0,1014.0,4166.0,214.0,176.0,35.0,514.0,83.0,1013.0,1152.0,2245.0,2938.0,237.0,510.0,1969.0,1899.0,626.0,744.0,2328.0,599.0,225.0,67.46,73.26,80.77,73.0,71.0,70.0,4169.06,3152.0,3148.67,496.0,35.01,42.77,42.95,213.3,213.84,207.5
NYI,2019,New York Islanders,all,68,0.49,0.47,0.47,248759.0,1928.54,178.83,135.17,438.21,65.17,1092.78,795.97,174.19,179.44,174.77,2012.0,696.0,962.0,3670.0,189.0,121.0,21.0,435.0,76.0,868.0,1019.0,1823.0,2519.0,205.0,469.0,1801.0,1915.0,486.0,947.0,2018.0,520.0,170.0,55.88,64.14,58.8,67.0,60.0,62.0,3670.9,2708.0,2715.95,504.0,29.65,27.74,27.79,180.54,181.03,178.17,2136.69,185.7,142.89,498.02,72.49,1220.45,893.58,178.26,185.62,178.2,2121.0,894.0,1154.0,4169.0,190.0,146.0,22.0,455.0,85.0,959.0,1180.0,1931.0,2825.0,203.0,453.0,1813.0,1492.0,497.0,918.0,2341.0,504.0,170.0,63.15,60.37,62.18,70.0,61.0,59.0,4175.31,3015.0,3016.38,533.0,30.91,30.93,30.93,185.55,185.64,180.62
COL,2019,Colorado Avalanche,all,70,0.5,0.51,0.51,254378.0,2174.39,189.88,150.6,503.64,71.5,1247.99,899.52,184.35,192.3,186.73,2260.0,805.0,1090.0,4155.0,236.0,168.0,34.0,503.0,69.0,942.0,1147.0,2024.0,2829.0,243.0,535.0,2029.0,1295.0,563.0,543.0,2348.0,554.0,163.0,68.12,66.34,55.41,98.0,75.0,63.0,4237.49,3065.0,3117.75,285.0,33.09,33.11,33.14,189.68,192.41,188.93,2105.7,188.39,143.6,491.4,70.66,1185.25,864.02,181.18,186.94,179.78,2193.0,755.0,1023.0,3971.0,189.0,177.0,25.0,557.0,83.0,853.0,1089.0,2004.0,2759.0,275.0,605.0,2065.0,1647.0,578.0,582.0,2248.0,510.0,190.0,62.37,61.4,64.62,62.0,65.0,62.0,3907.76,2948.0,2909.82,298.0,31.75,36.19,36.39,183.43,181.7,178.04
NYR,2019,New York Rangers,all,70,0.47,0.47,0.47,253523.0,2111.41,192.93,144.32,474.76,69.12,1188.35,878.11,186.98,193.29,187.36,2171.0,785.0,873.0,3829.0,233.0,154.0,30.0,448.0,71.0,962.0,1088.0,1938.0,2723.0,278.0,627.0,1799.0,1527.0,567.0,864.0,2227.0,546.0,183.0,61.49,66.87,64.57,81.0,84.0,68.0,3839.88,2956.0,2966.33,463.0,31.59,35.4,35.6,188.33,188.89,185.26,2394.3,221.79,165.47,553.0,79.79,1347.13,978.15,213.28,222.33,213.83,2382.0,968.0,1051.0,4401.0,220.0,211.0,27.0,477.0,83.0,1149.0,1211.0,2162.0,3130.0,271.0,613.0,2059.0,1508.0,564.0,774.0,2527.0,603.0,220.0,70.25,73.61,77.93,83.0,67.0,70.0,4409.72,3350.0,3352.45,421.0,36.67,41.22,41.22,216.91,217.43,211.96
MIN,2019,Minnesota Wild,all,69,0.51,0.49,0.5,250827.0,2065.12,187.62,143.15,470.89,66.33,1148.79,839.35,180.87,188.21,181.4,2077.0,781.0,936.0,3794.0,218.0,162.0,36.0,475.0,65.0,875.0,1063.0,1859.0,2640.0,234.0,510.0,1945.0,1121.0,442.0,465.0,2111.0,577.0,170.0,56.6,71.82,59.2,69.0,89.0,60.0,3801.04,2858.0,2864.66,249.0,31.47,36.0,36.0,182.97,183.35,179.17,2060.54,181.18,139.01,481.74,67.52,1180.54,856.02,176.08,181.66,176.54,2113.0,793.0,967.0,3873.0,217.0,139.0,30.0,474.0,81.0,866.0,1129.0,1896.0,2689.0,250.0,537.0,2069.0,1141.0,379.0,517.0,2296.0,436.0,174.0,64.14,52.97,64.08,70.0,70.0,77.0,3868.27,2906.0,2906.55,294.0,30.55,31.09,31.09,180.63,180.93,177.8
TOR,2019,Toronto Maple Leafs,all,70,0.52,0.52,0.51,255712.0,2277.8,215.96,155.28,519.77,74.3,1278.49,929.99,208.55,217.76,210.2,2294.0,920.0,1032.0,4246.0,236.0,165.0,33.0,473.0,91.0,1022.0,1227.0,2058.0,2978.0,214.0,446.0,2057.0,1188.0,555.0,821.0,2409.0,610.0,195.0,70.27,74.72,70.97,80.0,82.0,74.0,4273.26,3214.0,3234.01,470.0,33.94,36.58,38.19,209.16,210.51,206.72,2179.9,202.97,149.18,496.64,71.69,1213.35,899.48,194.0,203.31,194.29,2234.0,861.0,896.0,3991.0,222.0,142.0,40.0,489.0,92.0,987.0,1163.0,2012.0,2873.0,216.0,462.0,1867.0,1767.0,601.0,768.0,2335.0,578.0,182.0,67.77,70.87,64.35,79.0,77.0,66.0,3987.29,3095.0,3095.02,471.0,32.82,31.68,31.71,200.3,200.35,194.59
STL,2019,St. Louis Blues,all,71,0.5,0.5,0.5,256855.0,2036.05,192.23,141.44,462.2,65.76,1154.98,834.61,184.74,193.7,186.14,2149.0,705.0,872.0,3726.0,220.0,141.0,21.0,467.0,68.0,862.0,1096.0,1929.0,2634.0,220.0,463.0,2047.0,1458.0,542.0,536.0,2173.0,483.0,198.0,63.24,58.46,70.52,93.0,65.0,62.0,3763.25,2854.0,2876.97,296.0,31.03,29.38,29.58,193.47,194.85,191.0,2031.75,192.19,141.43,465.9,66.83,1129.74,827.11,185.46,191.07,184.4,2079.0,747.0,836.0,3662.0,189.0,166.0,25.0,488.0,55.0,870.0,1058.0,1890.0,2637.0,225.0,476.0,1925.0,1428.0,628.0,592.0,2074.0,562.0,190.0,56.56,68.41,67.22,74.0,54.0,61.0,3629.16,2826.0,2805.78,377.0,31.21,34.0,34.0,189.19,188.19,184.46
VGK,2019,Vegas Golden Knights,all,71,0.53,0.54,0.54,258829.0,2428.96,222.85,170.38,564.28,79.74,1352.09,982.98,213.76,222.74,213.72,2448.0,929.0,1069.0,4446.0,224.0,203.0,32.0,573.0,67.0,1124.0,1187.0,2224.0,3153.0,240.0,512.0,2104.0,1905.0,683.0,606.0,2495.0,673.0,209.0,74.89,80.91,67.05,78.0,80.0,66.0,4460.28,3377.0,3383.73,272.0,37.42,43.52,43.6,216.35,216.45,211.53,2038.84,200.55,143.3,467.99,67.68,1138.22,817.71,189.98,201.19,190.62,2079.0,763.0,952.0,3794.0,209.0,190.0,40.0,381.0,69.0,934.0,1059.0,1870.0,2633.0,219.0,466.0,2100.0,1873.0,581.0,661.0,2107.0,516.0,219.0,60.35,63.46,76.75,70.0,67.0,72.0,3802.48,2842.0,2848.71,381.0,31.76,43.32,43.63,188.22,188.8,183.45
CAR,2019,Carolina Hurricanes,all,68,0.54,0.54,0.53,247743.0,2189.01,225.01,147.64,507.9,73.82,1213.33,898.93,214.42,225.39,214.76,2264.0,869.0,989.0,4122.0,217.0,188.0,36.0,484.0,80.0,1028.0,1136.0,2047.0,2916.0,265.0,548.0,2058.0,1188.0,621.0,726.0,2340.0,572.0,221.0,72.79,69.02,83.19,70.0,68.0,79.0,4128.84,3133.0,3136.24,355.0,32.52,38.63,38.57,214.85,214.86,208.04,1947.79,191.99,133.15,444.66,63.79,1065.74,784.53,182.51,192.63,183.04,1994.0,731.0,781.0,3506.0,193.0,173.0,33.0,384.0,76.0,825.0,1074.0,1801.0,2532.0,226.0,478.0,2014.0,1398.0,498.0,797.0,1988.0,553.0,184.0,58.18,68.62,65.18,56.0,73.0,64.0,3502.02,2725.0,2724.58,424.0,29.51,35.81,36.23,182.66,183.07,177.88
BUF,2019,Buffalo Sabres,all,69,0.47,0.49,0.49,251068.0,1978.28,175.11,136.48,447.98,63.94,1137.32,817.36,170.37,175.3,170.56,2018.0,763.0,806.0,3587.0,193.0,123.0,27.0,438.0,73.0,894.0,1060.0,1825.0,2588.0,203.0,415.0,1738.0,1317.0,363.0,542.0,2127.0,508.0,146.0,61.34,60.72,53.06,71.0,66.0,56.0,3583.21,2781.0,2780.02,270.0,29.92,25.64,26.18,178.66,178.81,175.39,2069.3,197.59,144.74,469.22,67.54,1181.3,849.74,191.15,198.25,191.82,2145.0,767.0,757.0,3669.0,215.0,148.0,35.0,482.0,81.0,882.0,1104.0,1930.0,2697.0,217.0,439.0,2047.0,1346.0,408.0,602.0,2188.0,534.0,190.0,63.89,65.0,68.7,67.0,74.0,74.0,3690.81,2912.0,2930.63,325.0,31.6,32.03,32.32,196.74,197.56,193.88
NSH,2019,Nashville Predators,all,69,0.5,0.51,0.52,251760.0,2267.74,193.85,156.2,527.48,76.25,1291.06,939.35,186.69,194.41,187.19,2288.0,899.0,986.0,4173.0,212.0,178.0,46.0,524.0,73.0,1020.0,1180.0,2076.0,2975.0,247.0,534.0,2130.0,1156.0,518.0,642.0,2548.0,450.0,189.0,71.54,54.21,68.1,77.0,54.0,81.0,4168.4,3187.0,3185.23,372.0,34.48,40.87,40.87,187.26,187.75,184.25,2138.13,197.14,146.7,484.0,70.4,1197.76,886.08,189.29,197.93,189.99,2157.0,826.0,1020.0,4003.0,214.0,143.0,36.0,558.0,78.0,910.0,1080.0,1943.0,2769.0,250.0,552.0,1954.0,1374.0,506.0,642.0,2264.0,527.0,192.0,65.51,64.19,67.43,75.0,68.0,71.0,4011.21,2983.0,2993.69,377.0,32.04,36.68,36.74,192.38,192.58,188.29
MTL,2019,Montreal Canadiens,all,71,0.53,0.53,0.52,258596.0,2386.76,223.07,163.0,558.6,78.11,1309.56,969.79,213.98,224.14,215.04,2424.0,880.0,1148.0,4452.0,208.0,188.0,34.0,532.0,106.0,1053.0,1217.0,2216.0,3096.0,229.0,490.0,2140.0,1882.0,489.0,874.0,2434.0,626.0,244.0,64.85,77.88,80.34,66.0,67.0,75.0,4475.95,3304.0,3322.1,676.0,35.76,39.18,39.18,219.52,220.49,215.66,2142.02,201.0,150.35,501.51,71.42,1196.33,869.51,193.64,201.39,193.99,2210.0,782.0,928.0,3920.0,220.0,162.0,31.0,520.0,72.0,945.0,1073.0,1990.0,2772.0,205.0,442.0,2104.0,1693.0,531.0,911.0,2229.0,564.0,199.0,61.68,70.37,68.95,69.0,86.0,65.0,3920.91,2992.0,2993.71,686.0,33.29,31.16,31.21,202.96,203.28,198.78
TBL,2020,Tampa Bay Lightning,all,56,0.53,0.52,0.52,203358.0,1649.18,166.29,116.24,368.15,53.35,911.37,666.65,162.0,168.27,163.85,1688.0,595.0,668.0,2951.0,180.0,110.0,29.0,386.0,62.0,697.0,848.0,1508.0,2103.0,220.0,515.0,1566.0,1347.0,240.0,299.0,1670.0,445.0,168.0,48.42,54.86,63.02,49.0,54.0,77.0,2993.35,2283.0,2312.02,165.0,25.61,22.04,22.09,169.76,171.28,168.78,1527.27,149.27,107.51,334.73,48.88,842.5,612.18,144.85,149.18,144.78,1580.0,516.0,631.0,2727.0,145.0,97.0,18.0,303.0,86.0,621.0,845.0,1435.0,1951.0,214.0,517.0,1559.0,1227.0,262.0,326.0,1502.0,472.0,122.0,43.98,58.54,46.75,39.0,68.0,38.0,2707.86,2096.0,2084.58,163.0,23.81,23.15,23.15,149.86,149.86,147.12
CBJ,2020,Columbus Blue Jackets,all,56,0.43,0.46,0.47,205189.0,1555.33,127.08,104.68,358.14,50.74,866.08,652.28,122.48,126.52,121.96,1625.0,534.0,626.0,2785.0,134.0,107.0,26.0,387.0,54.0,645.0,832.0,1491.0,2025.0,141.0,309.0,1388.0,1226.0,316.0,481.0,1702.0,353.0,104.0,49.95,42.48,34.64,59.0,46.0,29.0,2764.2,2159.0,2147.48,236.0,22.43,21.83,21.89,127.62,127.11,125.24,1752.72,165.35,119.19,400.78,57.46,986.55,718.68,160.6,167.04,162.25,1815.0,633.0,789.0,3237.0,184.0,124.0,35.0,385.0,57.0,752.0,946.0,1631.0,2264.0,135.0,291.0,1674.0,1073.0,299.0,429.0,1860.0,429.0,159.0,54.07,51.51,59.76,67.0,50.0,67.0,3271.48,2448.0,2470.97,215.0,25.83,28.32,28.36,162.82,164.34,161.69
ANA,2020,Anaheim Ducks,all,56,0.45,0.48,0.48,204011.0,1538.12,128.14,101.67,357.81,50.34,870.61,647.49,124.02,127.86,123.76,1500.0,657.0,753.0,2910.0,124.0,105.0,17.0,372.0,39.0,633.0,884.0,1376.0,2033.0,203.0,460.0,1591.0,1290.0,309.0,484.0,1675.0,372.0,110.0,46.47,43.92,37.74,41.0,51.0,32.0,2885.8,2157.0,2139.76,273.0,22.04,22.37,22.37,127.74,127.52,125.54,1676.4,157.87,117.76,388.34,56.06,954.93,688.05,152.95,159.67,154.68,1713.0,650.0,736.0,3099.0,177.0,153.0,29.0,393.0,72.0,736.0,832.0,1536.0,2186.0,156.0,380.0,1527.0,1179.0,342.0,551.0,1778.0,431.0,154.0,52.13,51.38,54.36,56.0,63.0,58.0,3151.53,2363.0,2400.1,308.0,25.71,30.91,30.97,152.61,154.13,151.55
CHI,2020,Chicago Blackhawks,all,56,0.46,0.47,0.46,204920.0,1495.12,137.89,101.5,335.1,48.22,838.29,618.07,134.2,137.77,134.11,1630.0,450.0,755.0,2835.0,159.0,91.0,20.0,382.0,47.0,616.0,785.0,1471.0,1921.0,159.0,344.0,1438.0,1196.0,361.0,537.0,1559.0,403.0,118.0,44.56,48.72,44.61,50.0,65.0,44.0,2813.78,2080.0,2070.89,387.0,22.43,21.89,21.89,138.37,138.34,136.04,1763.92,161.43,120.22,406.8,58.5,987.61,724.51,154.9,162.95,156.35,1879.0,581.0,769.0,3229.0,184.0,139.0,37.0,394.0,54.0,772.0,917.0,1695.0,2276.0,181.0,384.0,1666.0,1451.0,392.0,547.0,1849.0,457.0,154.0,52.47,55.35,53.61,61.0,55.0,68.0,3274.18,2460.0,2488.86,354.0,26.17,31.94,32.01,155.53,156.91,153.8
NYR,2020,New York Rangers,all,56,0.5,0.48,0.49,203422.0,1592.95,148.35,110.1,361.91,52.51,901.02,646.11,143.27,149.41,144.31,1608.0,612.0,663.0,2883.0,176.0,110.0,28.0,358.0,70.0,618.0,888.0,1432.0,2044.0,203.0,474.0,1347.0,1288.0,388.0,526.0,1669.0,402.0,149.0,45.39,49.05,53.9,60.0,51.0,65.0,2902.39,2220.0,2234.4,282.0,24.35,25.55,25.83,146.86,147.8,144.35,1658.48,147.73,114.59,384.81,54.5,945.13,688.24,143.34,147.94,143.56,1665.0,670.0,765.0,3100.0,155.0,100.0,18.0,381.0,62.0,754.0,883.0,1510.0,2180.0,219.0,499.0,1680.0,1225.0,368.0,467.0,1787.0,403.0,145.0,49.4,48.35,49.98,49.0,52.0,54.0,3099.14,2335.0,2336.03,216.0,25.07,20.09,20.15,152.66,152.96,149.95
WSH,2020,Washington Capitals,all,56,0.5,0.5,0.5,204042.0,1636.52,147.29,113.48,376.1,53.61,929.87,680.66,142.79,148.26,143.77,1647.0,654.0,704.0,3005.0,188.0,112.0,26.0,362.0,49.0,721.0,869.0,1459.0,2113.0,194.0,442.0,1542.0,1318.0,389.0,419.0,1754.0,402.0,145.0,49.56,48.58,49.14,75.0,64.0,49.0,3046.11,2301.0,2328.92,251.0,24.71,25.05,25.05,146.95,148.06,145.61,1631.5,147.26,112.22,376.53,53.39,916.59,669.02,141.47,147.34,141.57,1612.0,663.0,683.0,2958.0,161.0,115.0,22.0,326.0,56.0,715.0,902.0,1451.0,2114.0,177.0,415.0,1594.0,1118.0,359.0,367.0,1749.0,377.0,149.0,48.83,44.96,53.47,56.0,48.0,57.0,2937.49,2275.0,2265.96,204.0,24.65,24.75,24.75,147.16,147.31,143.13
